,Division,when,who,with who,total time,W/L/T,Hurdles,name,start,1.dog,name.1,chng,2.dog,name.2,chng.1,3.dog,name.3,chng.2,4.dog,place,date,competition
5937,1.0,16:31:26,DumbleDogs S,Jokers All-in,16.19,W,30.0,Iyrai,0.12,3.89,Cammi,OK,4,Winky,Ok,3.85,Lili,0.3,4.04,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5938,1.0,16:31:26,Jokers All-in,DumbleDogs S,16.6,L,25.0,Lumine,0.15,3.99,Izzy,0.14,4.1,Rhys,OK,4.11,Engine,0.15,3.95,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5939,1.0,16:32:41,DumbleDogs S,Jokers All-in,16.08,W,30.0,Iyrai,0.12,3.86,Cammi,ok,4,Winky,Ok,3.87,Lili,0.26,3.98,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5940,1.0,16:32:41,Jokers All-in,DumbleDogs S,16.48,L,25.0,Lumine,0.03,3.96,Izzy,0.12,4.04,Rhys,0.16,4.08,Engine,0.17,3.92,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5941,4.0,16:45:48,RUNami B,Furious Rockets,19.78,L,25.0,Favi,0.24,4.66,Zafi,0.14,4.65,Butch,0.16,4.8,Hettie,0.15,4.98,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5942,4.0,16:45:48,Furious Rockets,RUNami B,19.44,W,27.5,Bárny,0.15,4.69,Shadow,0.24,4.78,Kostimill,0.26,4.87,Cassiann,0.22,4.24,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5943,4.0,16:46:48,RUNami B,Furious Rockets,19.61,L,25.0,Favi,0.31,4.73,Zafi,ok,4.69,Butch,chyba,4.8,Hettie,OK,5.08,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5944,4.0,16:46:48,Furious Rockets,RUNami B,19.61,W,27.5,Bárny,0.11,4.75,Shadow,0.17,4.77,Kostimill,0.46,4.71,Cassiann,0.48,4.17,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5945,4.0,16:47:45,RUNami B,Furious Rockets,19.5,L,25.0,Favi,0.05,4.73,Zafi,0.2,4.55,Butch,0.18,4.86,Hettie,OK,4.94,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5946,4.0,16:47:45,Furious Rockets,RUNami B,19.33,W,27.5,Bárny,0.08,4.71,Shadow,0.24,4.67,Kostimill,0.27,4.77,Cassiann,0.21,4.37,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5947,1.0,16:52:32,Jokers All-in,DumbleDogs S,16.58,L,25.0,Lumine,-0.04,3.94,Salma,0.26,4.11,Izzy,ok,4.02,Engine,0.36,3.93,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5948,1.0,16:52:32,DumbleDogs S,Jokers All-in,17.26,W,30.0,Iyrai,0.09,3.88,Trippy,0.38,3.97,Winky,0.25,3.91,Lili,0.77,4.04,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5949,1.0,16:53:49,Jokers All-in,DumbleDogs S,16.22,W,25.0,Lumine,0.08,3.95,Salma,Ok,4.03,Izzy,ok,4.13,Engine,0.17,3.86,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5950,1.0,16:53:49,DumbleDogs S,Jokers All-in,16.36,L,30.0,Iyrai,0.05,3.89,Trippy,0.3,3.94,Winky,ok,3.94,Lili,0.18,4.05,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5951,1.0,16:55:14,Jokers All-in,DumbleDogs S,22.93,L,25.0,Lumine,0.06,3.87,Salma,chyba,4.04,Izzy,chyba,4.08,Engine,0.14,3.94,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5952,1.0,16:55:14,DumbleDogs S,Jokers All-in,22.53,W,30.0,Iyrai,0.07,4.35,Trippy,OK,3.83,Winky,OK,4.09,Lili,0.08,3.93,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5953,1.0,16:56:38,Jokers All-in,DumbleDogs S,16.53,L,25.0,Lumine,0.08,3.96,Salma,OK,4.15,Izzy,0.14,4.04,Engine,0.24,3.93,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5954,1.0,16:56:38,DumbleDogs S,Jokers All-in,16.11,W,30.0,Iyrai,0.16,3.99,Trippy,OK,3.97,Winky,OK,3.89,Lili,0.15,3.96,Machale_Luonovice,2023-07-16,FLYBALL_CZ
5955,4.0,09:46:15,X-treme,WildRunners Zephyr,16.99,W,25.0,Kerby,0.11,3.91,Mína,0.38,3.86,Izzy,0.31,4.3,Nesi,0.13,3.98,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5956,4.0,09:46:15,WildRunners Zephyr,X-treme,18.47,L,20.0,Easy,-0.01,4.35,Fleur,0.24,4.24,Hank,0.55,4.44,Mason,OK,4.66,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5957,4.0,09:47:27,X-treme,WildRunners Zephyr,22.35,W,25.0,Kerby,0.05,3.94,Mína,OK,3.92,Izzy,OK,4.24,Nesi,0.37,4.03,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5958,4.0,09:47:27,WildRunners Zephyr,X-treme,18.63,L,20.0,Easy,0.09,4.4,Fleur,0.37,4.4,Hank,OK,4.65,Mason,ok,4.72,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5959,4.0,09:50:40,X-treme,WildRunners Zephyr,22.26,W,25.0,Kerby,0.06,3.93,Mína,0.17,3.9,Izzy,0.36,4.35,Nesi,0.19,4.08,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5960,4.0,09:50:40,WildRunners Zephyr,X-treme,21.05,L,27.5,Fleur,-0.13,4.83,Hank,0.16,4.52,Mason,chyba,4.74,Bailey,2.54,4.38,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5961,4.0,09:56:45,Flyvaryors Traditional,WildRunners Nightfall,15.83,L,27.5,Lippi,0.002,3.84,Tony,0.37,3.8,Rozi,0.26,3.89,Meggie,chyba,3.68,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5962,4.0,09:56:45,WildRunners Nightfall,Flyvaryors Traditional,17.51,W,25.0,Nina,0.11,4.14,Gerry,0.16,4.35,Milo,0.25,4.19,Hector,0.21,4.09,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5963,4.0,09:58:05,Flyvaryors Traditional,WildRunners Nightfall,28.71,W,27.5,Lippi,-0.15,3.86,Tony,0.19,3.72,Rozi,0.18,3.99,Meggie,0.2,3.7,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5964,4.0,09:58:05,WildRunners Nightfall,Flyvaryors Traditional,31.0,L,25.0,Nina,0.11,4.24,Gerry,0.27,4.42,Milo,0.77,4.27,Hector,0.33,4.32,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5965,4.0,09:59:15,Flyvaryors Traditional,WildRunners Nightfall,16.14,L,27.5,Lippi,0.19,3.94,Tony,0.13,3.69,Rozi,0.23,4,Meggie,0.19,3.77,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5966,4.0,09:59:15,WildRunners Nightfall,Flyvaryors Traditional,18.9,W,25.0,Nina,0.18,4.29,Gerry,0.18,4.37,Milo,0.63,4.49,Hector,0.21,4.55,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5967,3.0,10:05:32,The Rebels Hardcore,AgiFly one,16.67,W,27.5,Nick,0.08,4.23,Finn,OK,3.94,Baky,ok,4.07,Luna,0.19,4.16,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5968,3.0,10:05:32,AgiFly one,The Rebels Hardcore,17.67,L,27.5,Jamie,0.3,4.56,Lara,0.15,4.48,Marwie,0.12,4,Atý,0.17,3.88,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5969,3.0,10:06:38,The Rebels Hardcore,AgiFly one,16.53,W,27.5,Nick,0.08,4.29,Finn,OK,4.04,Baky,OK,3.98,Luna,ok,4.15,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5970,3.0,10:06:38,AgiFly one,The Rebels Hardcore,17.89,L,27.5,Jamie,0.02,4.67,Lara,0.17,4.45,Marwie,0.35,4.01,Atý,0.33,3.89,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5971,3.0,10:07:43,The Rebels Hardcore,AgiFly one,16.86,W,27.5,Nick,0.07,4.24,Finn,0.16,3.99,Baky,OK,4.13,Luna,0.17,4.09,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5972,3.0,10:07:43,AgiFly one,The Rebels Hardcore,17.31,L,27.5,Jamie,0.16,4.49,Lara,ok,4.48,Marwie,0.19,3.98,Atý,0.14,3.87,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5973,3.0,10:13:25,DumbleDogs S,Hop Trop HURRICANE,25.03,L,30.0,Iyrai,-0.002,3.77,Cammi,OK,3.87,Evelyn,0.17,4.08,Winky,Ok,3.74,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5974,3.0,10:13:25,Hop Trop HURRICANE,DumbleDogs S,34.06,W,20.0,Dixi,0.18,4.53,Uta,OK,4.39,Cayenne,0.42,4.2,Choose,0.34,mimo,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5975,3.0,10:14:42,DumbleDogs S,Hop Trop HURRICANE,29.51,L,30.0,Iyrai,0.06,3.83,Cammi,chyba,3.84,Evelyn,0.24,4.08,Winky,Ok,3.85,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5976,3.0,10:14:42,Hop Trop HURRICANE,DumbleDogs S,18.78,W,20.0,Dixi,0.18,4.56,Uta,0.36,4.5,Cayenne,0.27,4.19,Choose,0.27,4.45,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5977,3.0,10:15:59,DumbleDogs S,Hop Trop HURRICANE,15.94,L,30.0,Iyrai,0.11,3.9,Cammi,ok,3.9,Evelyn,chyba,4.08,Winky,0.23,3.72,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5978,3.0,10:15:59,Hop Trop HURRICANE,DumbleDogs S,18.47,W,20.0,Dixi,0.14,4.58,Uta,0.2,4.51,Cayenne,Ok,4.18,Choose,0.39,4.47,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5979,2.0,10:20:51,Too X-treme,Lavina Alfa,3.93,,15.0,Rio,-0.06,3.99,Aranka,,,,,,,,,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5980,2.0,10:21:47,Lavina Alfa,Too X-treme,16.78,W,27.5,Bambi,0.005,3.89,Vojta,ok,4.01,Aida,0.21,3.98,Rocky,0.1,4.61,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5981,2.0,10:21:47,Too X-treme,Lavina Alfa,18.76,L,15.0,Rio,0.1,3.91,Aranka,0.3,4.12,Ruby,0.17,4.59,Kyle,0.45,5.12,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5982,2.0,10:23:19,Lavina Alfa,Too X-treme,30.27,W,27.5,Bria,0.11,3.93,Vojta,0.16,3.99,Aida,0.33,3.97,Rocky,0.58,4.43,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5983,2.0,10:23:19,Too X-treme,Lavina Alfa,37.67,L,15.0,Rio,0.08,4.13,Aranka,0.12,4.05,Ruby,chyba,4.54,Kyle,0.38,4.79,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5984,2.0,10:24:39,Lavina Alfa,Too X-treme,17.32,W,27.5,Bria,0.06,3.86,Vojta,0.51,3.9,Aida,0.16,4.01,Rocky,0.41,4.42,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5985,2.0,10:24:39,Too X-treme,Lavina Alfa,17.86,L,15.0,Rio,-0.15,4.03,Aranka,0.21,4.22,Kyle,0.31,4.94,Ruby,-0.3,4.6,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5986,2.0,10:30:35,Flyvaryors New Wave,Frenky's Funny,15.66,W,22.5,Zack,0.14,3.82,Brutus,0.11,3.92,Dara,0.25,3.57,Arthur,0.18,3.68,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5987,2.0,10:30:35,Frenky's Funny,Flyvaryors New Wave,18.03,L,27.5,Porto,0.21,4.33,Easy,0.5,4.15,Trixie,0.65,4.05,Laty,0.2,3.94,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5988,2.0,10:31:51,Flyvaryors New Wave,Frenky's Funny,15.67,W,22.5,Zack,0.14,3.77,Brutus,0.27,3.92,Dara,0.15,3.57,Arthur,0.18,3.68,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5989,2.0,10:31:51,Frenky's Funny,Flyvaryors New Wave,17.28,L,27.5,Porto,0.11,4.33,Easy,OK,4.11,Trixie,0.6,3.98,Laty,0.25,3.91,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5990,2.0,10:33:19,Flyvaryors New Wave,Frenky's Funny,15.52,W,22.5,Zack,0.16,3.8,Brutus,ok,4.04,Dara,OK,3.71,Arthur,0.11,3.7,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5991,2.0,10:33:19,Frenky's Funny,Flyvaryors New Wave,17.49,L,27.5,Porto,0.16,4.43,Easy,OK,4.08,Trixie,0.58,4,Laty,0.23,4.01,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5992,1.0,10:41:15,WildRunners hopefuls,The Rebels Rock and Roll,16.45,W,27.5,Cookies,0.11,3.93,Enola,0.37,3.88,Maggie,OK,3.94,Alfie,OK,4.23,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5993,1.0,10:41:15,The Rebels Rock and Roll,WildRunners hopefuls,17.9,L,20.0,Beky,0.1,4.11,Ellie,0.17,4.02,Volis,OK,4.14,Sheera,OK,5.36,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5994,1.0,10:42:37,WildRunners hopefuls,The Rebels Rock and Roll,16.94,W,27.5,Cookies,0.09,4,Enola,0.48,3.9,Maggie,0.16,4.07,Alfie,0.16,4.06,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5995,1.0,10:42:37,The Rebels Rock and Roll,WildRunners hopefuls,17.91,L,20.0,Beky,0.06,4.17,Ellie,OK,4.1,Volis,OK,4.17,Sheera,0.3,5.11,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5996,1.0,10:44:00,WildRunners hopefuls,The Rebels Rock and Roll,23.27,L,27.5,Cookies,-0.02,4.06,Enola,0.29,3.94,Maggie,0.2,4.03,Alfie,ok,4.17,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5997,1.0,10:44:00,The Rebels Rock and Roll,WildRunners hopefuls,23.18,W,20.0,Beky,0.11,4.13,Ellie,chyba,4.06,Volis,0.17,4.09,Sheera,OK,5.02,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5998,1.0,10:49:45,Jokers All-in,FOFR DOG,16.79,W,25.0,Lumine,0.13,3.9,Salma,0.2,3.95,Izzy,0.21,3.95,Rhys,0.29,4.17,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
5999,1.0,10:49:45,FOFR DOG,Jokers All-in,17.73,L,27.5,Hessie,0.35,4.78,Dizzy,0.18,4.37,Tex,OK,4.02,Daggry,0.14,3.89,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6000,1.0,10:50:58,Jokers All-in,FOFR DOG,16.56,W,25.0,Lumine,0.19,3.92,Salma,ok,4.14,Izzy,ok,4.12,Rhys,OK,4.19,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6001,1.0,10:50:58,FOFR DOG,Jokers All-in,17.27,L,27.5,Hessie,0.22,4.85,Dizzy,OK,4.38,Tex,chyba,4.04,Daggry,-0.14,3.92,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6002,1.0,10:52:11,Jokers All-in,FOFR DOG,17.02,W,25.0,Lumine,0.19,3.91,Salma,0.27,4.16,Izzy,OK,4.05,Rhys,0.39,4.05,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6003,1.0,10:52:11,FOFR DOG,Jokers All-in,17.5,L,27.5,Hessie,0.26,4.81,Dizzy,chyba,4.46,Tex,OK,4.08,Daggry,OK,3.89,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6004,4.0,11:01:25,WildRunners Zephyr,RUNami A,20.35,L,20.0,Easy,0.05,4.47,Fleur,0.25,4.13,Hank,0.23,4.36,Bailey,2.46,4.42,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6005,4.0,11:01:25,RUNami A,WildRunners Zephyr,17.45,W,25.0,Butch,0.07,4.25,Fík,0.26,4.46,Black,OK,3.99,Elia,0.26,4.16,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6006,4.0,11:02:44,WildRunners Zephyr,RUNami A,20.25,L,20.0,Easy,0.08,4.37,Fleur,0.2,4.19,Hank,0.27,4.33,Bailey,2.38,4.44,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6007,4.0,11:02:44,RUNami A,WildRunners Zephyr,17.44,W,25.0,Butch,0.03,4.25,Fík,0.17,4.48,Black,0.19,3.93,Elia,0.2,4.19,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6008,4.0,11:03:58,WildRunners Zephyr,RUNami A,20.81,L,20.0,Easy,0.1,4.44,Fleur,0.15,4.32,Hank,0.24,4.42,Bailey,2.56,4.59,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6009,4.0,11:03:58,RUNami A,WildRunners Zephyr,16.8,W,25.0,Butch,0.03,4.38,Fík,ok,4.09,Black,ok,4.1,Elia,OK,4.18,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6010,4.0,11:09:42,WildRunners Nightfall,X-treme,17.56,L,25.0,Nina,0.14,4.14,Falco,0.14,4.51,Gerry,OK,4.39,Hector,0.13,4.12,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6011,4.0,11:09:42,X-treme,WildRunners Nightfall,16.3,W,25.0,Kerby,0.09,3.92,Nesi,OK,4.1,Mína,OK,3.91,Maze,0.19,4.09,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6012,4.0,11:10:41,WildRunners Nightfall,X-treme,17.47,L,25.0,Nina,0.12,4.19,Falco,0.25,3.95,Gerry,0.29,4.43,Hector,OK,4.25,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6013,4.0,11:10:41,X-treme,WildRunners Nightfall,16.35,W,25.0,Kerby,0.11,3.97,Nesi,0.29,4.03,Mína,OK,3.89,Maze,OK,4.07,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6014,4.0,11:11:42,WildRunners Nightfall,X-treme,17.74,L,25.0,Nina,0.15,4.25,Falco,0.27,4,Gerry,0.3,4.4,Hector,0.15,4.22,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6015,4.0,11:11:42,X-treme,WildRunners Nightfall,16.82,W,25.0,Kerby,0.26,3.93,Nesi,0.18,4.04,Mína,0.28,3.85,Maze,0.13,4.15,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6016,3.0,11:16:59,AgiFly one,WildRunners dreamers,20.14,L,27.5,Jamie,0.05,4.52,Marwie,0.99,4.05,Lara,0.96,4.56,Rebeca,0.37,4.65,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6017,3.0,11:16:59,WildRunners dreamers,AgiFly one,16.6,W,25.0,Sunny,0.07,3.91,Alex,ok,4.26,Tyna,0.26,4.03,Dixie,ok,4.07,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6018,3.0,11:18:23,AgiFly one,WildRunners dreamers,19.62,L,27.5,Jamie,0.003,4.57,Marwie,0.41,4.05,Lara,1.15,4.49,Rebeca,0.27,4.69,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6019,3.0,11:18:23,WildRunners dreamers,AgiFly one,16.63,W,25.0,Sunny,0.05,4.02,Alex,ok,4.28,Tyna,0.2,4.04,Dixie,OK,4.04,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6020,3.0,11:19:35,AgiFly one,WildRunners dreamers,18.69,L,27.5,Jamie,0.003,4.59,Marwie,0.31,4.03,Lara,0.46,4.49,Rebeca,OK,4.82,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6021,3.0,11:19:35,WildRunners dreamers,AgiFly one,17.05,W,25.0,Sunny,0.18,3.94,Alex,0.13,4.27,Tyna,0.43,3.99,Dixie,ok,4.11,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6022,3.0,11:24:46,Hop Trop HURRICANE,The Rebels Hardcore,18.57,L,20.0,Fler,0.04,4.33,Dixi,0.21,4.57,Choose,0.32,4.49,Lucka,0.43,4.18,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6023,3.0,11:24:46,The Rebels Hardcore,Hop Trop HURRICANE,16.62,W,27.5,Finn,0.08,4.03,Baky,0.14,4.01,Foxy,OK,4.08,Luna,ok,4.28,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6024,3.0,11:26:07,Hop Trop HURRICANE,The Rebels Hardcore,18.0,L,20.0,Fler,0.09,4.43,Dixi,0.44,4.51,Choose,OK,4.55,Lucka,-0.21,4.19,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6025,3.0,11:26:07,The Rebels Hardcore,Hop Trop HURRICANE,16.74,W,27.5,Finn,0.09,4.05,Baky,OK,4.19,Foxy,Ok,4.02,Luna,0.21,4.19,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6026,3.0,11:27:31,Hop Trop HURRICANE,The Rebels Hardcore,17.98,L,20.0,Fler,0.07,4.49,Dixi,OK,4.56,Choose,OK,4.49,Lucka,0.18,4.2,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6027,3.0,11:27:31,The Rebels Hardcore,Hop Trop HURRICANE,16.85,W,27.5,Finn,0.03,4,Baky,ok,4.19,Foxy,OK,4.21,Luna,OK,4.42,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6028,2.0,11:33:20,Too X-treme,WildRunners Maximini,17.28,L,15.0,Rio,-0.005,3.99,Aranka,OK,4.23,Fren,ok,4.33,Ruby,0.14,4.59,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6029,2.0,11:33:20,WildRunners Maximini,Too X-treme,31.93,W,25.0,Brooke,-0.03,4.15,Bree,0.42,4.21,Bella,0.25,4.9,Ashley,-0.14,4.08,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6030,2.0,11:34:39,Too X-treme,WildRunners Maximini,17.68,W,15.0,Rio,0.08,3.96,Aranka,0.22,4.1,Fren,0.34,4.28,Ruby,0.15,4.54,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6031,2.0,11:34:39,WildRunners Maximini,Too X-treme,31.5,L,25.0,Brooke,0.23,4.13,Bree,0.35,4.14,Bella,0.23,4.93,Ashley,ok,4.21,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6032,2.0,11:35:41,Too X-treme,WildRunners Maximini,17.67,W,15.0,Rio,0.02,4.04,Aranka,OK,4.22,Fren,0.41,4.32,Ruby,OK,4.66,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6033,2.0,11:35:41,WildRunners Maximini,Too X-treme,18.2,L,25.0,Brooke,0.003,4.21,Bree,ok,4.33,Bella,0.21,4.95,Ashley,0.29,4.2,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6034,2.0,11:40:33,Frenky's Funny,Lavina Alfa,17.79,L,27.5,Porto,0.08,4.29,Easy,0.14,4.08,Trixie,0.78,3.98,Laty,0.35,4.11,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6035,2.0,11:40:33,Lavina Alfa,Frenky's Funny,16.5,W,27.5,Bria,0.04,3.94,Vojta,0.33,3.93,Aida,ok,4.02,Bambi,0.1,4.14,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6036,2.0,11:41:54,Frenky's Funny,Lavina Alfa,17.68,W,27.5,Porto,0.06,4.41,Easy,0.17,4.15,Trixie,0.39,4.02,Laty,0.38,4.11,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6037,2.0,11:41:54,Lavina Alfa,Frenky's Funny,25.03,L,27.5,Bria,0.11,3.9,Vojta,1.69,3.92,Aida,ok,3.98,Bambi,0.18,4.03,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6038,2.0,11:43:14,Frenky's Funny,Lavina Alfa,17.37,L,27.5,Porto,0.05,4.36,Easy,OK,4.19,Trixie,0.45,4.09,Laty,0.14,4.09,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6039,2.0,11:43:14,Lavina Alfa,Frenky's Funny,16.58,W,27.5,Bria,0.09,3.91,Vojta,0.27,3.99,Aida,0.14,4.01,Bambi,ok,4.17,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6040,1.0,11:49:03,The Rebels Rock and Roll,Hop Trop PRAGUE,17.02,L,27.5,Beky,0.02,4.15,Kelsey,,4.29,Ellie,chyba,4.12,Nyx,chyba,4.44,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6041,1.0,11:49:03,Hop Trop PRAGUE,The Rebels Rock and Roll,18.58,W,17.5,Fay,0.19,3.91,Melie,0.39,4.09,Jezi,0.71,4.28,Carmela,0.57,4.44,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6042,1.0,11:50:40,The Rebels Rock and Roll,Hop Trop PRAGUE,23.92,L,27.5,Beky,0.1,4.22,Kelsey,0.19,4.31,Ellie,chyba,4.14,Nyx,OK,4.38,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6043,1.0,11:50:40,Hop Trop PRAGUE,The Rebels Rock and Roll,23.28,W,17.5,Fay,0.17,4.05,Melie,ok,4.14,Jezi,0.02,4.53,Carmela,ok,4.52,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6044,1.0,11:52:52,The Rebels Rock and Roll,Hop Trop PRAGUE,33.61,L,27.5,Beky,0.04,4.28,Kelsey,chyba,4.35,Ellie,0.19,4.41,Nyx,1.2,4.52,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6045,1.0,11:52:52,Hop Trop PRAGUE,The Rebels Rock and Roll,32.54,W,17.5,Fay,0.17,4.63,Melie,0.42,4.14,Jezi,0.44,4.21,Carmela,0.4,4.44,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6046,1.0,11:58:29,FOFR DOG,WildRunners hopefuls,18.26,W,22.5,Dizzy,0.1,4.36,Tex,0.19,3.83,Daggry,0.47,3.85,Ogi,0.69,4.79,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6047,1.0,11:58:29,WildRunners hopefuls,FOFR DOG,16.17,L,27.5,Enola,0.09,3.87,Moon,chyba,3.94,Maggie,OK,4.01,Alfie,0.2,4.07,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6048,1.0,11:59:33,FOFR DOG,WildRunners hopefuls,17.41,L,22.5,Dizzy,0.11,4.41,Tex,OK,4.02,Daggry,0.19,3.78,Ogi,0.13,4.78,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6049,1.0,11:59:33,WildRunners hopefuls,FOFR DOG,16.42,W,27.5,Enola,0.07,4.04,Moon,OK,4.01,Maggie,ok,3.97,Alfie,0.3,4.04,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
6050,1.0,12:00:49,FOFR DOG,WildRunners hopefuls,25.52,W,22.5,Dizzy,0.13,5.01,Tex,0.7,3.97,Daggry,0.21,3.83,Ogi,0.39,4.79,Mistrovsy_Blsany,2023-09-02,FLYBALL_CZ
